MD(ft);TVD(ft);DTEMP(F)
9065;7808.63505948978;395.3952
9065.5;7808.80700850807;395.3972
9066;7808.97894067316;395.4041
9066.5;7809.15085600715;395.4077
9067;7809.32275453216;395.4136
9067.5;7809.49463627031;395.4185
9068;7809.66650124372;395.4169
9068.5;7809.83834947453;395.4438
9069;7810.01018098489;395.4366
9069.5;7810.18199579694;395.4471
9070;7810.35379393284;395.4576
9070.5;7810.52557541478;395.4754
9071;7810.69734026492;395.4899
9071.5;7810.86908850544;395.5042
9072;7811.04082015853;395.4945
9072.5;7811.21253524641;395.5004
9073;7811.38423379128;395.5122
9073.5;7811.55591581534;395.5247
9074;7811.72758134083;395.5227
9074.5;7811.89923038997;395.5553
9075;7812.07086298502;395.551
9075.5;7812.24247914822;395.5727
9076;7812.41407890182;395.5904
9076.5;7812.58566226808;395.6121
9077;7812.75722926929;395.6344
9077.5;7812.92877992771;395.6359
9078;7813.10031426565;395.6581
9078.5;7813.27183230539;395.6686
9079;7813.44333406924;395.6657
9079.5;7813.61481957951;395.6745
9080;7813.78628885853;395.6785
9080.5;7813.95774192861;395.6956
9081;7814.12917881211;395.6863
9081.5;7814.30059953136;395.7106
9082;7814.4720041087;395.7225
9082.5;7814.64339256653;395.7324
9083;7814.81476492718;395.7589
9083.5;7814.98612121305;395.7448
9084;7815.1574614465;395.7725
9084.5;7815.32878564995;395.7721
9085;7815.50009384579;395.7632
9085.5;7815.67138605644;395.783
9086;7815.84266230429;395.7836
9086.5;7816.01392261178;395.7843
9087;7816.18516700135;395.804
9087.5;7816.35639549544;395.8204
9088;7816.52760811648;395.829
9088.5;7816.69880488696;395.827
9089;7816.86998582931;395.8239
9089.5;7817.04115096603;395.829
9090;7817.21230031959;395.8401
9090.5;7817.38343391248;395.8532
9091;7817.5545517672;395.8665
9091.5;7817.72565390624;395.8599
9092;7817.89674035214;395.8762
9092.5;7818.06781112741;395.8789
9093;7818.23886625458;395.894
9093.5;7818.40990575617;395.8992
9094;7818.58092965476;395.919
9094.5;7818.75193797288;395.9315
9095;7818.92293073309;395.9314
9095.5;7819.09390795798;395.9611
9096;7819.2648696701;395.965
9096.5;7819.43581589207;395.9728
9097;7819.60674664645;395.9966
9097.5;7819.77766195587;396.0078
9098;7819.94856184292;396.0062
9098.5;7820.11944633023;396.0123
9099;7820.29031544042;396.0261
9099.5;7820.46116919613;396.0367
9100;7820.63200762001;396.0445
9100.5;7820.80283073469;396.057
9101;7820.97363856283;396.0711
9101.5;7821.14443112712;396.0965
9102;7821.31520845022;396.0984
9102.5;7821.48597055482;396.0958
9103;7821.65671746359;396.1177
9103.5;7821.82744919925;396.1254
9104;7821.9981657845;396.1241
9104.5;7822.16886724206;396.1304
9105;7822.33955359464;396.1313
9105.5;7822.51022486499;396.1476
9106;7822.68088107584;396.1589
9106.5;7822.85152224994;396.1511
9107;7823.02214841003;396.1628
9107.5;7823.19275957891;396.1786
9108;7823.36335577931;396.1942
9108.5;7823.53393703403;396.2076
9109;7823.70450336587;396.1924
9109.5;7823.8750547976;396.2115
9110;7824.04559135204;396.2134
9110.5;7824.21611305201;396.2218
9111;7824.38661992031;396.2345
9111.5;7824.55711197977;396.2391
9112;7824.72758925325;396.2483
9112.5;7824.89805176357;396.2424
9113;7825.06849953359;396.2627
9113.5;7825.23893258617;396.2733
9114;7825.40935094419;396.2719
9114.5;7825.57975463052;396.2923
9115;7825.75014366804;396.2969
9115.5;7825.92051807964;396.3058
9116;7826.09087788824;396.3127
9116.5;7826.26122311673;396.3133
9117;7826.43155378804;396.3107
9117.5;7826.60186992509;396.3403
9118;7826.77217155081;396.3423
9118.5;7826.94245868815;396.3442
9119;7827.11273136006;396.3507
9119.5;7827.28298958949;396.3752
9120;7827.45323339941;396.3863
9120.5;7827.62346281279;396.3969
9121;7827.79367785261;396.408
9121.5;7827.96387854188;396.403
9122;7828.13406490358;396.4093
9122.5;7828.30423696073;396.4211
9123;7828.47439473633;396.4363
9123.5;7828.64453825341;396.4356
9124;7828.814667535;396.4513
9124.5;7828.98478260415;396.4554
9125;7829.15488348389;396.4605
9125.5;7829.32497019729;396.4777
9126;7829.49504276739;396.4864
9126.5;7829.6651012173;396.4967
9127;7829.83514557006;396.5125
9127.5;7830.00517584879;396.5031
9128;7830.17519207656;396.5151
9128.5;7830.3451942765;396.5316
9129;7830.51518247169;396.5364
9129.5;7830.68515668528;396.5323
9130;7830.85511694038;396.5427
9130.5;7831.02506326014;396.5565
9131;7831.19499566769;396.5646
9131.5;7831.36491418621;396.5519
9132;7831.53481883882;396.5767
9132.5;7831.70470964873;396.5732
9133;7831.87458663908;396.5861
9133.5;7832.04444983309;396.5813
9134;7832.21429925394;396.6129
9134.5;7832.38413492482;396.6003
9135;7832.55395686896;396.6141
9135.5;7832.72376510955;396.6175
9136;7832.89355966985;396.6273
9136.5;7833.06334057307;396.6376
9137;7833.23310784246;396.6457
9137.5;7833.40286150127;396.6647
9138;7833.57260157277;396.6848
9138.5;7833.7423280802;396.7084
9139;7833.91204104686;396.7141
9139.5;7834.08174049603;396.7136
9140;7834.25142645099;396.7303
9140.5;7834.42109893505;396.7394
9141;7834.59075797151;396.7308
9141.5;7834.76040358369;396.7463
9142;7834.93003579491;396.7426
9142.5;7835.0996546285;396.7624
9143;7835.26926010782;396.7809
9143.5;7835.43885225619;396.7866
9144;7835.60843109698;396.7849
9144.5;7835.77799665356;396.8125
9145;7835.94754894929;396.8071
9145.5;7836.11708800757;396.8211
9146;7836.28661385175;396.8211
9146.5;7836.45612650529;396.8384
9147;7836.62562599154;396.8453
9147.5;7836.79511233393;396.8539
9148;7836.9645855559;396.8562
9148.5;7837.13404568086;396.8717
9149;7837.30349273225;396.8884
9149.5;7837.47292673353;396.896
9150;7837.64234770813;396.9229
9150.5;7837.81175567954;396.9344
9151;7837.98115067121;396.9355
9151.5;7838.15053270663;396.9402
9152;7838.31990180927;396.95
9152.5;7838.48925800265;396.9551
9153;7838.65860131027;396.9609
9153.5;7838.82793175563;396.9706
9154;7838.99724936224;396.9902
9154.5;7839.16655415367;397.0086
9155;7839.3358461534;397.0132
9155.5;7839.50512538502;397.008
9156;7839.67439187206;397.0282
9156.5;7839.84364563808;397.0438
9157;7840.01288670667;397.0374
9157.5;7840.18211510138;397.0449
9158;7840.3513308458;397.053
9158.5;7840.52053396355;397.0518
9159;7840.6897244782;397.0627
9159.5;7840.85890241338;397.0744
9160;7841.0280677927;397.0796
9160.5;7841.19722063978;397.0909
9161;7841.36636097826;397.1077
9161.5;7841.5354888318;397.1281
9162;7841.70460422401;397.1426
9162.5;7841.87370717859;397.1409
9163;7842.04279771918;397.1547
9163.5;7842.21187586946;397.1557
9164;7842.38094165314;397.1495
9164.5;7842.54999509388;397.1772
9165;7842.71903621539;397.1762
9165.5;7842.88806504138;397.1895
9166;7843.05708159557;397.2053
9166.5;7843.22608590167;397.2268
9167;7843.39507798343;397.2432
9167.5;7843.56405786458;397.2675
9168;7843.73302556888;397.279
9168.5;7843.90198112007;397.2846
9169;7844.07092454193;397.2928
9169.5;7844.23985585824;397.3014
9170;7844.40877509275;397.3015
9170.5;7844.57768226929;397.3326
9171;7844.74657741164;397.3326
9171.5;7844.9154605436;397.3647
9172;7845.08433168899;397.3618
9172.5;7845.25319087163;397.393
9173;7845.42203811537;397.3955
9173.5;7845.59087344403;397.4245
9174;7845.75969688146;397.4103
9174.5;7845.92850845152;397.4099
9175;7846.09730817807;397.4302
9175.5;7846.26609608499;397.4441
9176;7846.43487219615;397.4507
9176.5;7846.60363653545;397.4697
9177;7846.77238912678;397.4768
9177.5;7846.94112999404;397.4958
9178;7847.10985916117;397.5229
9178.5;7847.27857665205;397.531
9179;7847.44728249064;397.5372
9179.5;7847.61597670087;397.5413
9180;7847.78465930668;397.5632
9180.5;7847.95333033204;397.5833
9181;7848.1219898009;397.6087
9181.5;7848.29063773723;397.5975
9182;7848.45927416503;397.6016
9182.5;7848.62789910826;397.6201
9183;7848.79651259092;397.6287
9183.5;7848.96511463702;397.6645
9184;7849.13370527059;397.6529
9184.5;7849.30228451561;397.6808
9185;7849.47085239615;397.7013
9185.5;7849.63940893622;397.7
9186;7849.80795415988;397.7023
9186.5;7849.97648809117;397.7197
9187;7850.14501075417;397.7325
9187.5;7850.31352217294;397.7265
9188;7850.48202237154;397.7473
9188.5;7850.65051137408;397.7682
9189;7850.81898920465;397.777
9189.5;7850.98745588736;397.7892
9190;7851.1559114463;397.8
9190.5;7851.3243559056;397.8271
9191;7851.4927892894;397.8185
9191.5;7851.66121162181;397.8337
9192;7851.82962292699;397.8445
9192.5;7851.9980232291;397.8519
9193;7852.16641255229;397.8721
9193.5;7852.33479092073;397.8818
9194;7852.50315835859;397.9084
9194.5;7852.67151489007;397.9028
9195;7852.83986053935;397.9353
9195.5;7853.00819533064;397.9473
9196;7853.17651928815;397.9493
9196.5;7853.34483243609;397.9635
9197;7853.5131347987;397.9667
9197.5;7853.68142640021;397.9769
9198;7853.84970726485;397.9871
9198.5;7854.01797741689;397.9989
9199;7854.18623688058;398.0061
9199.5;7854.3544856802;398.0117
9200;7854.52272384;398.0182
9200.5;7854.69095138429;398.0311
9201;7854.85916833736;398.0495
9201.5;7855.02737472349;398.0531
9202;7855.19557056701;398.0686
9202.5;7855.36375589224;398.0858
9203;7855.53193072348;398.0935
9203.5;7855.70009508508;398.1133
9204;7855.8682490014;398.1206
9204.5;7856.03639249677;398.1271
9205;7856.20452559555;398.1547
9205.5;7856.37264832211;398.1519
9206;7856.54076070084;398.1676
9206.5;7856.70886275608;398.1851
9207;7856.87695451227;398.1897
9207.5;7857.04503599379;398.2144
9208;7857.21310722505;398.2253
9208.5;7857.38116823046;398.2533
9209;7857.54921903446;398.2822
9209.5;7857.71725966147;398.3165
9210;7857.88529013595;398.3397
9210.5;7858.05331048233;398.3877
9211;7858.22132072508;398.4176
9211.5;7858.38932088866;398.4732
9212;7858.55731099754;398.5299
9212.5;7858.72529107622;398.5962
9213;7858.89326114918;398.6724
9213.5;7859.06122124092;398.7488
9214;7859.22917137595;398.798
9214.5;7859.39711157878;398.8007
9215;7859.56504187395;398.7947
9215.5;7859.73296228598;398.813
9216;7859.90087283942;398.8041
9216.5;7860.0687735588;398.5104
9217;7860.2366644687;398.2785
9217.5;7860.40454559369;398.3071
9218;7860.57241695832;398.3251
9218.5;7860.74027858719;398.3539
9219;7860.90813050489;398.361
9219.5;7861.07597273601;398.3639
9220;7861.24380530516;398.3915
9220.5;7861.41162823696;398.3852
9221;7861.57944155605;398.4019
9221.5;7861.74724528703;398.4168
9222;7861.91503945457;398.4185
9222.5;7862.0828240833;398.4358
9223;7862.25059919788;398.4283
9223.5;7862.41836482298;398.436
9224;7862.58612098328;398.4605
9224.5;7862.75386770345;398.4617
9225;7862.92160500819;398.472
9225.5;7863.08933292219;398.4722
9226;7863.25705147017;398.4801
9226.5;7863.42476067684;398.4933
9227;7863.59246056692;398.5083
9227.5;7863.76015116516;398.5077
9228;7863.92783249626;398.5248
9228.5;7864.09550458502;398.5422
9229;7864.26316745616;398.5284
9229.5;7864.43082113446;398.5526
9230;7864.5984656447;398.5681
9230.5;7864.76610101164;398.5641
9231;7864.93372726009;398.5656
9231.5;7865.10134441485;398.5779
9232;7865.26895250071;398.58
9232.5;7865.43655154251;398.58
9233;7865.60414156504;398.5957
9233.5;7865.77172259318;398.5912
9234;7865.93929465174;398.607
9234.5;7866.10685776555;398.6118
9235;7866.27441195951;398.6241
9235.5;7866.44195725846;398.6337
9236;7866.60949368728;398.6412
9236.5;7866.77702127085;398.6563
9237;7866.94454003406;398.6625
9237.5;7867.11205000182;398.6695
9238;7867.27955119902;398.678
9238.5;7867.44704365059;398.6708
9239;7867.61452738145;398.6763
9239.5;7867.78200241652;398.701
9240;7867.94946878076;398.7037
9240.5;7868.1169264991;398.6953
9241;7868.28437559652;398.7109
9241.5;7868.45181609796;398.7154
9242;7868.61924802842;398.7359
9242.5;7868.78667141286;398.7418
9243;7868.95408627629;398.747
9243.5;7869.12149264369;398.7622
9244;7869.28889054008;398.7635
9244.5;7869.45627999048;398.7799
9245;7869.62366101989;398.7896
9245.5;7869.79103365338;398.7786
9246;7869.95839791596;398.7919
9246.5;7870.12575383269;398.8167
9247;7870.29310142862;398.822
9247.5;7870.46044072884;398.8328
9248;7870.6277717584;398.8542
9248.5;7870.79509454239;398.8608
9249;7870.96240910589;398.8828
9249.5;7871.12971547402;398.8864
9250;7871.29701367188;398.8976
9250.5;7871.46430372458;398.8938
9251;7871.63158565725;398.9114
9251.5;7871.79885949502;398.9259
9252;7871.96612526304;398.9151
9252.5;7872.13338298645;398.9272
9253;7872.30063269041;398.9496
9253.5;7872.46787440009;398.9525
9254;7872.63510814065;398.9654
9254.5;7872.8023339373;398.9811
9255;7872.96955181521;398.9835
9255.5;7873.13676179959;398.9969
9256;7873.30396391563;398.989
9256.5;7873.47115818857;398.9956
9257;7873.63834464363;399.0193
9257.5;7873.80552330604;399.0324
9258;7873.97269420104;399.037
9258.5;7874.13985735387;399.0443
9259;7874.30701278981;399.0359
9259.5;7874.47416053412;399.0515
9260;7874.64130061205;399.0704
9260.5;7874.80843304893;399.0732
9261;7874.97555787001;399.0936
9261.5;7875.14267510063;399.1072
9262;7875.30978476605;399.1324
9262.5;7875.47688689163;399.1363
9263;7875.64398150267;399.1464
9263.5;7875.81106862452;399.1455
9264;7875.97814828251;399.1666
9264.5;7876.14522050201;399.1682
9265;7876.31228530834;399.1718
9265.5;7876.47934272692;399.1955
9266;7876.64639278308;399.1941
9266.5;7876.81343550223;399.2086
9267;7876.98047090976;399.2238
9267.5;7877.14749903107;399.2217
9268;7877.31451989156;399.2356
9268.5;7877.48153351665;399.2429
9269;7877.64853993177;399.2545
9269.5;7877.81553916237;399.2823
9270;7877.98253123387;399.2889
9270.5;7878.14951617173;399.285
9271;7878.31649400141;399.3
9271.5;7878.48346474838;399.2922
9272;7878.65042843811;399.3218
9272.5;7878.8173850961;399.3086
9273;7878.98433474783;399.3487
9273.5;7879.15127741881;399.3368
9274;7879.31821313455;399.3658
9274.5;7879.48514192056;399.3625
9275;7879.65206380236;399.3926
9275.5;7879.81897880552;399.4073
9276;7879.98588695556;399.4217
9276.5;7880.15278827802;399.422
9277;7880.31968279849;399.4316
9277.5;7880.48657054252;399.4388
9278;7880.65345153569;399.4427
9278.5;7880.82032580358;399.4645
9279;7880.9871933718;399.468
9279.5;7881.15405426596;399.4645
9280;7881.32090851164;399.4836
9280.5;7881.48775613449;399.5043
9281;7881.65459716012;399.5204
9281.5;7881.82143161419;399.5453
9282;7881.9882595223;399.548
9282.5;7882.15508091014;399.5664
9283;7882.32189580337;399.5848
9283.5;7882.48870422766;399.5782
9284;7882.65550620868;399.5883
9284.5;7882.82230177211;399.6046
9285;7882.98909094366;399.6216
9285.5;7883.15587374902;399.6274
9286;7883.32265021393;399.6282
9286.5;7883.48942036409;399.6527
9287;7883.65618422522;399.6617
9287.5;7883.82294182308;399.6874
9288;7883.98969318341;399.6874
9288.5;7884.15643833196;399.697
9289;7884.32317729449;399.7038
9289.5;7884.48991009678;399.717
9290;7884.65663676461;399.7091
9290.5;7884.82335732376;399.7269
9291;7884.99007180003;399.7436
9291.5;7885.15678021924;399.7413
9292;7885.32348260718;399.7604
9292.5;7885.49017898969;399.7615
9293;7885.6568693926;399.7657
9293.5;7885.82355384173;399.7821
9294;7885.99023236294;399.8127
9294.5;7886.1569049821;399.8315
9295;7886.32357172505;399.8354
9295.5;7886.49023261769;399.8459
9296;7886.65688768587;399.846
9296.5;7886.82353695552;399.8571
9297;7886.99018045249;399.8669
9297.5;7887.15681820273;399.8685
9298;7887.32345023212;399.882
9298.5;7887.49007656662;399.8926
9299;7887.65669723214;399.8898
9299.5;7887.82331225462;399.9077
9300;7887.98992166;399.9123
9300.5;7888.15652547427;399.9468
9301;7888.32312372337;399.9465
9301.5;7888.48971643328;399.9643
9302;7888.65630362998;399.9709
9302.5;7888.82288533947;399.9732
9303;7888.98946158775;399.9827
9303.5;7889.15603240082;400.0143
9304;7889.3225978047;400.002
9304.5;7889.48915782541;400.0208
9305;7889.65571248901;400.0222
9305.5;7889.8222618215;400.0215
9306;7889.98880584897;400.0511
9306.5;7890.15534459746;400.0578
9307;7890.32187809304;400.0761
9307.5;7890.48840636179;400.0853
9308;7890.65492942977;400.0987
9308.5;7890.82144732312;400.0998
9309;7890.9879600679;400.1201
9309.5;7891.15446769024;400.1261
9310;7891.32097021626;400.1188
9310.5;7891.48746767208;400.1327
9311;7891.65396008384;400.1327
9311.5;7891.82044747768;400.1493
9312;7891.98692987974;400.1635
9312.5;7892.15340731622;400.1721
9313;7892.31987981324;400.1775
9313.5;7892.48634739702;400.2037
9314;7892.65281009372;400.1984
9314.5;7892.81926792955;400.2316
9315;7892.9857209307;400.2221
9315.5;7893.1521691234;400.2445
9316;7893.31861253386;400.2483
9316.5;7893.48505118831;400.2655
9317;7893.65148511297;400.278
9317.5;7893.81791433411;400.2754
9318;7893.98433887798;400.303
9318.5;7894.15075877085;400.301
9319;7894.31717403897;400.3122
9319.5;7894.48358470863;400.3194
9320;7894.64999080612;400.3379
9320.5;7894.81639235775;400.3548
9321;7894.98278938979;400.3569
9321.5;7895.14918192859;400.3753
9322;7895.31557000046;400.3772
9322.5;7895.48195363172;400.3852
9323;7895.64833284873;400.399
9323.5;7895.81470767783;400.3956
9324;7895.98107814536;400.4174
9324.5;7896.14744427771;400.4207
9325;7896.31380610124;400.4365
9325.5;7896.48016364233;400.4503
9326;7896.64651692737;400.4668
9326.5;7896.81286598278;400.4773
9327;7896.97921083494;400.4825
9327.5;7897.14555151028;400.5027
9328;7897.31188803522;400.503
9328.5;7897.4782204362;400.5181
9329;7897.64454873964;400.5222
9329.5;7897.81087297203;400.5227
9330;7897.97719315981;400.5269
9330.5;7898.14350932942;400.5411
9331;7898.30982150738;400.551
9331.5;7898.47612972014;400.5631
9332;7898.6424339942;400.5944
9332.5;7898.80873435608;400.599
9333;7898.97503083227;400.589
9333.5;7899.14132344931;400.5944
9334;7899.30761223369;400.622
9334.5;7899.47389721198;400.619
9335;7899.64017841072;400.6154
9335.5;7899.80645585645;400.622
9336;7899.97272957572;400.6466
9336.5;7900.13899959513;400.6424
9337;7900.30526594124;400.6555
9337.5;7900.47152864063;400.6604
